1.077977 0.597355 0.424398 0.346949 0.286455 0.274398 0.234324 0.234568 0.230771 0.223763 0.218569 0.132785 
1.054444 0.585083 0.422989 0.355516 0.293470 0.264788 0.259850 0.245732 0.215813 0.223570 0.211909 0.131442 
1.061631 0.589020 0.423769 0.338754 0.282370 0.250593 0.248628 0.243146 0.216683 0.231819 0.234176 0.129854 
1.067461 0.576068 0.406303 0.344443 0.297107 0.263191 0.235050 0.222912 0.232971 0.239551 0.227982 0.128941 
1.071594 0.580090 0.423835 0.341911 0.300958 0.269075 0.249795 0.237207 0.228347 0.222564 0.220110 0.132189 
1.092122 0.587538 0.416619 0.335412 0.278460 0.251387 0.236253 0.234439 0.236671 0.233447 0.236709 0.132138 
1.087887 0.580737 0.412823 0.335127 0.284618 0.258070 0.247647 0.238939 0.233133 0.225205 0.232490 0.131457 
1.066621 0.599323 0.414635 0.345069 0.272851 0.267953 0.234554 0.241101 0.222956 0.244974 0.223155 0.131784 
1.080059 0.601084 0.349412 0.369058 0.318333 0.283847 0.233496 0.232457 0.226806 0.224044 0.203543 0.130001 
1.040583 0.622517 0.250996 0.365162 0.282302 0.305297 0.235419 0.180598 0.250637 0.247079 0.239512 0.115500 
1.066495 0.389348 0.624381 0.739131 0.183365 0.227737 0.172980 -0.165782 0.086648 0.194359 0.048096 -0.087788 
1.139856 0.116895 0.831250 0.783569 0.040510 0.069204 -0.012290 -0.196233 0.041039 0.006042 -0.132758 -0.127682 
0.770350 0.077280 0.814672 0.896324 -0.104161 -0.046598 -0.065436 -0.135021 -0.024552 -0.066250 -0.231782 -0.083626 
1.046162 0.242595 0.713329 0.959340 -0.038890 0.036309 -0.025427 -0.146325 0.008139 -0.053022 -0.192635 -0.141111 
1.304557 0.165128 0.740369 0.236035 0.302019 0.513953 -0.133732 -0.116343 -0.056646 0.035541 0.100557 -0.036277 
2.298715 0.311801 0.504905 -0.105391 -0.140625 -0.169617 0.284874 0.048641 -0.312795 -0.112429 -0.039856 -0.035941 
2.674155 0.561410 0.158459 0.075431 -0.335033 -0.306600 0.288341 0.090991 -0.082447 0.043891 0.134631 -0.028021 
2.795346 0.718186 0.168420 0.026985 -0.385759 -0.280479 0.261560 0.261276 -0.103329 0.023969 0.133698 0.029252 
2.721167 0.873103 0.378655 0.233718 -0.196651 -0.275340 0.197730 0.329247 -0.005551 -0.009803 0.117864 0.093648 
1.850108 0.845117 0.401949 0.186524 0.021000 -0.004654 0.114717 0.133617 0.054850 -0.003563 0.051442 0.050658 
1.084016 0.585696 0.429387 0.341026 0.294113 0.265920 0.243862 0.238151 0.236552 0.224181 0.212400 0.133112 
1.075426 0.579229 0.425782 0.347235 0.295168 0.263913 0.253542 0.231398 0.231392 0.223437 0.219456 0.132230 
1.076055 0.573342 0.427152 0.347057 0.298817 0.266378 0.250523 0.237251 0.227750 0.218655 0.222954 0.132268 
1.088665 0.582053 0.436610 0.349626 0.296058 0.265005 0.241622 0.232481 0.227326 0.219792 0.222407 0.133617 
1.077036 0.577343 0.428129 0.344614 0.297587 0.266961 0.245770 0.236510 0.231021 0.219776 0.222552 0.132381 
1.071336 0.584387 0.423164 0.342007 0.298102 0.270509 0.251661 0.237735 0.229721 0.222545 0.217353 0.132484 
1.072922 0.584736 0.417878 0.347144 0.297160 0.271224 0.248793 0.238758 0.227609 0.223652 0.218581 0.132473 
1.069450 0.583305 0.419344 0.349703 0.292362 0.271182 0.252967 0.237330 0.229797 0.221924 0.218591 0.132232 
1.013803 0.639573 0.233781 0.344941 0.275372 0.269314 0.222355 0.312518 0.223836 0.249406 0.212210 0.120383 
1.019680 0.482476 0.183641 0.359307 0.368625 0.312799 0.361736 0.219711 0.203271 0.163127 0.223318 0.128326 
0.866299 0.427866 0.397101 0.529612 0.118556 0.394021 0.417145 0.174756 -0.008346 0.322956 0.243006 0.066821 
1.082654 0.260839 0.726824 0.761304 0.134097 0.058058 -0.111084 -0.148727 -0.000671 0.175259 -0.210896 -0.205864 
0.837266 0.210355 0.804240 0.719879 0.080464 -0.065683 -0.190869 -0.080115 -0.046868 0.083132 -0.306601 -0.140937 
0.734580 0.202027 0.590200 0.795214 0.063320 -0.098566 -0.058098 -0.290077 0.030567 0.046010 -0.278178 -0.200570 
1.067289 0.237174 0.743871 0.444862 0.306826 0.168483 0.093663 -0.309690 -0.185051 0.136252 0.030562 -0.187367 
1.789433 -0.151159 0.443142 -0.024336 0.051409 0.059758 0.078334 0.199580 -0.277999 -0.310880 0.114993 0.112513 
2.335723 0.014073 0.804922 -0.094996 -0.024691 -0.213141 0.163188 0.132682 -0.330929 -0.096072 -0.040704 -0.018715 
2.674155 0.478302 0.543047 -0.094777 -0.154589 -0.422771 0.320111 0.067402 -0.200890 0.160529 0.006883 -0.057366 
2.693787 0.807370 0.150452 0.042472 -0.220139 -0.216255 0.162645 0.178700 -0.116676 0.027089 0.044881 0.007456 
2.240889 1.138112 0.432786 0.063427 -0.004477 0.091922 0.151692 0.092112 0.014751 0.002601 0.017218 0.049258 
1.761026 0.910458 0.418036 0.130673 0.040016 0.082614 0.124876 0.122018 0.083535 0.023801 0.051474 0.043138 
1.089503 0.584771 0.429531 0.335020 0.289009 0.268354 0.245790 0.236753 0.235296 0.220652 0.220467 0.133119 
1.109213 0.599216 0.431844 0.338731 0.283908 0.251896 0.237899 0.228681 0.222401 0.225729 0.236523 0.134850 
1.089666 0.588855 0.428828 0.340850 0.293415 0.261373 0.239927 0.228798 0.231917 0.228778 0.223618 0.133287 
1.080232 0.580857 0.419597 0.344589 0.297316 0.270553 0.243362 0.233243 0.233069 0.229945 0.215631 0.132401 
1.083906 0.579404 0.415769 0.345863 0.300746 0.268905 0.246557 0.232751 0.231125 0.227997 0.217476 0.132545 
1.081688 0.576337 0.411239 0.341278 0.306179 0.276102 0.247561 0.232745 0.225827 0.224462 0.221904 0.132202 
1.078741 0.582665 0.418803 0.343924 0.298889 0.268015 0.250852 0.237353 0.230084 0.219479 0.220553 0.132532 
1.074291 0.582568 0.422510 0.342820 0.296990 0.270320 0.249846 0.240648 0.225996 0.224286 0.217550 0.132410 
1.078762 0.585113 0.420464 0.345440 0.296244 0.272959 0.245948 0.238021 0.225941 0.224198 0.219357 0.132817 
1.032613 0.603412 0.415895 0.335511 0.311014 0.249194 0.267768 0.227209 0.232946 0.229791 0.215052 0.130848 
1.094823 0.690357 0.383512 0.446321 0.289754 0.298064 0.208942 0.284677 0.165352 0.233441 0.107391 0.143633 
1.053134 0.657298 0.405592 0.548394 0.331434 0.315754 0.114723 0.228696 0.156426 0.243070 0.111887 0.130891 
1.712748 -0.200887 1.465202 1.031928 -0.009594 0.222768 0.006812 -0.146910 0.115936 0.049926 -0.263062 -0.115030 
2.012089 -0.430950 1.149384 0.940727 -0.000170 -0.165427 0.061566 -0.118962 -0.084667 -0.017755 -0.184541 -0.116774 
1.513533 -0.179068 0.904380 0.882509 -0.073022 0.163281 -0.028950 -0.314194 -0.051129 0.143787 -0.146052 -0.229466 
2.169175 -0.308558 0.722830 0.774540 0.394036 -0.121241 0.066333 -0.341550 -0.147413 0.097323 -0.130779 -0.138143 
3.461893 0.110639 0.022634 0.444041 -0.113794 -0.169291 0.177188 0.056967 -0.266130 -0.253110 -0.023105 0.008503 
3.251506 0.914705 0.155966 -0.067288 -0.441732 -0.297530 0.241487 0.150609 -0.072907 -0.005664 0.050129 -0.055398 
3.048363 1.382447 0.161217 -0.415187 -0.393297 -0.114993 0.089165 0.113734 0.097188 0.062964 -0.025073 -0.013987 
2.566947 1.284002 0.386116 -0.226709 -0.272201 -0.066932 0.169421 0.170137 0.122654 0.154389 0.015754 0.006975 
1.499616 0.843651 0.485930 0.252096 0.166454 0.168065 0.208455 0.220652 0.181471 0.133077 0.143136 0.104198 
1.092834 0.588879 0.424246 0.345639 0.291765 0.263317 0.251746 0.241479 0.232478 0.218937 0.210405 0.133503 
1.083353 0.587084 0.421940 0.346199 0.302621 0.266340 0.253063 0.235824 0.227890 0.218035 0.216526 0.133358 
1.075175 0.585364 0.420767 0.342965 0.299945 0.270845 0.249503 0.236514 0.231397 0.220534 0.217520 0.132643 
1.073641 0.582499 0.417516 0.345396 0.296059 0.270735 0.247444 0.241183 0.230068 0.221623 0.218942 0.132177 
1.073647 0.582054 0.420843 0.345158 0.299092 0.266588 0.253568 0.237194 0.228631 0.222169 0.218526 0.132387 
1.071911 0.577348 0.426612 0.344312 0.302430 0.266652 0.256172 0.234867 0.226720 0.224432 0.214060 0.132279 
1.071287 0.566831 0.435882 0.347133 0.284738 0.276294 0.240977 0.240404 0.239813 0.213553 0.218282 0.131832 
1.077734 0.587838 0.419439 0.347643 0.302130 0.266010 0.251838 0.229141 0.230041 0.222027 0.217231 0.132672 
1.071749 0.579404 0.425884 0.346388 0.294293 0.265839 0.244911 0.240286 0.228410 0.225962 0.217922 0.131850 
1.005014 0.614661 0.411490 0.360798 0.281295 0.296563 0.234332 0.243233 0.215115 0.236540 0.205722 0.130963 
0.892892 0.810121 0.347809 0.530869 0.267128 0.313330 0.238040 0.150288 0.190239 0.166903 0.223063 0.103280 
0.936907 0.496119 0.578854 0.699217 0.203108 0.363084 0.256175 0.011418 0.246051 0.183448 0.101344 0.062474 
1.436467 -0.032085 0.995486 0.964309 -0.145168 0.030490 0.048684 -0.140936 0.019601 0.029897 -0.172015 -0.061591 
0.975772 0.175651 1.054245 0.864049 -0.061153 -0.082145 0.037860 -0.169466 0.135462 -0.116639 -0.228574 -0.001110 
1.072284 0.174989 0.852108 0.970305 -0.085717 -0.011068 -0.002131 -0.259576 0.058787 -0.136949 -0.195175 -0.157290 
1.636106 0.018800 0.513505 0.415182 0.129445 0.217161 0.034198 -0.287111 -0.105005 -0.082326 -0.051503 0.009382 
2.826406 -0.189255 0.989199 -0.171667 -0.107528 -0.071850 0.031809 0.204062 -0.340260 -0.228104 -0.010371 -0.170182 
3.776764 0.050275 0.362198 0.215619 -0.490333 -0.227858 0.239208 0.082789 -0.145916 0.010379 0.057868 -0.131443 
3.270655 1.047405 0.224135 -0.119194 -0.471076 -0.309882 0.219770 0.208925 -0.088493 0.009162 0.028161 -0.059295 
2.638532 1.195738 0.236977 -0.217500 -0.257485 -0.018961 0.168595 0.115671 0.002879 0.047749 -0.062739 -0.019544 
1.461614 0.793995 0.478759 0.259548 0.147424 0.142764 0.169547 0.163806 0.147543 0.162477 0.218727 0.148930 
1.108195 0.599913 0.425567 0.329789 0.281210 0.263539 0.253585 0.245910 0.234832 0.211521 0.210907 0.133314 
1.080693 0.589133 0.426399 0.339587 0.292254 0.263090 0.246063 0.226663 0.237846 0.227940 0.216371 0.132400 
1.078813 0.587984 0.427170 0.346657 0.291515 0.266030 0.255053 0.225280 0.236949 0.217716 0.219741 0.132804 
1.075583 0.579274 0.417075 0.337072 0.304801 0.268723 0.258149 0.236358 0.228816 0.217828 0.217303 0.131937 
1.091131 0.583470 0.420453 0.335781 0.298702 0.274024 0.241598 0.230847 0.229143 0.222661 0.221334 0.132597 
1.074743 0.584039 0.425656 0.338915 0.302324 0.274536 0.247593 0.235466 0.227946 0.224741 0.210763 0.132400 
1.070043 0.584781 0.427151 0.336487 0.301185 0.262180 0.248119 0.241460 0.228128 0.217744 0.220039 0.131493 
1.074963 0.587630 0.422157 0.350443 0.294854 0.254093 0.247171 0.239717 0.222936 0.221793 0.225519 0.131952 
1.067188 0.586968 0.425276 0.343369 0.296892 0.273355 0.241575 0.244535 0.224366 0.220683 0.218872 0.132013 
1.069394 0.584551 0.438596 0.338444 0.306510 0.263803 0.247283 0.227659 0.233702 0.211518 0.225184 0.132380 
1.071409 0.583769 0.427710 0.347932 0.296707 0.263833 0.244726 0.233674 0.229540 0.228061 0.217141 0.132152 
1.066793 0.592989 0.438810 0.352237 0.296943 0.258168 0.250109 0.216482 0.231967 0.236234 0.209081 0.132826 
1.015118 0.974541 0.310265 0.560058 0.316062 0.323188 0.183015 0.099094 0.138198 0.164964 0.127717 0.102179 
